"Category","Application_Date","Latitude","Longitude"
"SINGLE FAMILY / DUPLEX","09/02/2015","47.67559967","-122.38873259"
"SINGLE FAMILY / DUPLEX","09/02/2015","47.66963316","-122.36707131"
"SINGLE FAMILY / DUPLEX","09/01/2015","47.65955972","-122.36319911"
"SINGLE FAMILY / DUPLEX","08/20/2015","47.65685125","-122.35673195"
"SINGLE FAMILY / DUPLEX","05/02/2016","47.64526635","-122.36119403"
"SINGLE FAMILY / DUPLEX","08/31/2015","47.69516331","-122.32567852"
"SINGLE FAMILY / DUPLEX","08/31/2015","47.67334661","-122.26505558"
"SINGLE FAMILY / DUPLEX","08/27/2015","47.69705864","-122.31695723"
"MULTIFAMILY","08/27/2015","47.56623365","-122.36370956"
"SINGLE FAMILY / DUPLEX","08/26/2015","47.60251067","-122.31340556"
"SINGLE FAMILY / DUPLEX","08/25/2015","47.67952598","-122.35408846"
"SINGLE FAMILY / DUPLEX","08/20/2015","47.69437403","-122.3432277"
"SINGLE FAMILY / DUPLEX","08/24/2015","47.52886209","-122.28115289"
"SINGLE FAMILY / DUPLEX","08/20/2015","47.68928975","-122.34882721"
"SINGLE FAMILY / DUPLEX","08/24/2015","47.67399018","-122.39135377"
"SINGLE FAMILY / DUPLEX","11/04/2015","47.67363645","-122.40441024"
"SINGLE FAMILY / DUPLEX","04/25/2017","47.65787605","-122.39550017"
"SINGLE FAMILY / DUPLEX","08/21/2015","47.60523392","-122.28423543"
"SINGLE FAMILY / DUPLEX","08/20/2015","47.54869485","-122.38013703"
"SINGLE FAMILY / DUPLEX","08/20/2015","47.67292611","-122.38603808"
"SINGLE FAMILY / DUPLEX","06/23/2016","47.67506194","-122.39326386"
"SINGLE FAMILY / DUPLEX","08/19/2015","47.67404044","-122.38053573"
"SINGLE FAMILY / DUPLEX","08/18/2015","47.69329247","-122.34562075"
"MULTIFAMILY","08/18/2015","47.60039409","-122.30593936"
"MULTIFAMILY","12/15/2017","47.65380839","-122.34450971"
"SINGLE FAMILY / DUPLEX","08/14/2015","47.69712757","-122.29717845"
"SINGLE FAMILY / DUPLEX","08/13/2015","47.57636354","-122.38861277"
"SINGLE FAMILY / DUPLEX","08/13/2015","47.67717571","-122.31985773"
"COMMERCIAL","08/13/2015","47.66125393","-122.33809658"
"SINGLE FAMILY / DUPLEX","08/13/2015","47.66117141","-122.33828071"
"SINGLE FAMILY / DUPLEX","08/13/2015","47.66100854","-122.33836207"
"SINGLE FAMILY / DUPLEX","08/13/2015","47.66108456","-122.33830803"
"SINGLE FAMILY / DUPLEX","05/19/2017","47.67276859","-122.27096809"
"SINGLE FAMILY / DUPLEX","08/12/2015","47.6722086","-122.37997886"
"SINGLE FAMILY / DUPLEX","08/11/2015","47.581759","-122.31508981"
"INSTITUTIONAL","05/22/2017","47.54774652","-122.27643191"
"MULTIFAMILY","08/10/2015","47.63076126","-122.34254907"
"SINGLE FAMILY / DUPLEX","08/10/2015","47.66405882","-122.3181806"
"MULTIFAMILY","08/10/2015","47.63115019","-122.34276073"
"SINGLE FAMILY / DUPLEX","08/07/2015","47.66164021","-122.34831469"
"SINGLE FAMILY / DUPLEX","08/07/2015","47.5128187","-122.37437992"
"MULTIFAMILY","07/07/2017","47.6010838","-122.29745821"
"SINGLE FAMILY / DUPLEX","06/01/2015","47.67136738","-122.2819156"
"MULTIFAMILY","08/07/2015","47.66882483","-122.40137448"
"SINGLE FAMILY / DUPLEX","08/06/2015","47.67184442","-122.37751207"
"SINGLE FAMILY / DUPLEX","10/04/2016","47.67507605","-122.38990567"
"SINGLE FAMILY / DUPLEX","08/06/2015","47.68843863","-122.37008462"
"SINGLE FAMILY / DUPLEX","01/03/2017","47.68973382","-122.33295448"
"COMMERCIAL","08/05/2015","47.66320265","-122.29912382"
"SINGLE FAMILY / DUPLEX","08/04/2015","47.65315179","-122.3727574"
"SINGLE FAMILY / DUPLEX","08/04/2015","47.56907767","-122.4081898"
"SINGLE FAMILY / DUPLEX","08/04/2015","47.66062571","-122.39684357"
"SINGLE FAMILY / DUPLEX","08/04/2015","47.71640742","-122.31204507"
"SINGLE FAMILY / DUPLEX","08/03/2015","47.67402447","-122.37832579"
"SINGLE FAMILY / DUPLEX","08/03/2015","47.68527035","-122.3621073"
"SINGLE FAMILY / DUPLEX","07/30/2015","47.62162577","-122.30017675"
"SINGLE FAMILY / DUPLEX","07/30/2015","47.60896697","-122.31388677"
"SINGLE FAMILY / DUPLEX","07/29/2015","47.58927823","-122.29567338"
"SINGLE FAMILY / DUPLEX","07/28/2015","47.57525231","-122.41106313"
"COMMERCIAL","04/18/2017","47.62546116","-122.33551235"
"SINGLE FAMILY / DUPLEX","11/22/2016","47.69546764","-122.28914811"
"SINGLE FAMILY / DUPLEX","07/28/2015","47.68115257","-122.37497909"
"SINGLE FAMILY / DUPLEX","04/20/2016","47.67433997","-122.28835122"
"SINGLE FAMILY / DUPLEX","07/23/2015","47.69476166","-122.34645386"
"SINGLE FAMILY / DUPLEX","07/23/2015","47.67119118","-122.27888939"
"SINGLE FAMILY / DUPLEX","07/23/2015","47.63631825","-122.36264852"
"SINGLE FAMILY / DUPLEX","07/22/2015","47.68138655","-122.26934794"
"SINGLE FAMILY / DUPLEX","12/15/2017","47.56712227","-122.36952898"
"SINGLE FAMILY / DUPLEX","07/22/2015","47.61821026","-122.29324685"
"SINGLE FAMILY / DUPLEX","07/21/2015","47.65727739","-122.36177201"
"SINGLE FAMILY / DUPLEX","06/26/2015","47.60759324","-122.28388731"
"SINGLE FAMILY / DUPLEX","07/18/2015","47.66192642","-122.28898281"
"SINGLE FAMILY / DUPLEX","07/17/2015","47.68650052","-122.39675162"
"SINGLE FAMILY / DUPLEX","07/17/2015","47.672344","-122.27924096"
"SINGLE FAMILY / DUPLEX","07/16/2015","47.67786592","-122.38406706"
"SINGLE FAMILY / DUPLEX","07/16/2015","47.70079706","-122.32065481"
"SINGLE FAMILY / DUPLEX","07/16/2015","47.6818857","-122.26869235"
"SINGLE FAMILY / DUPLEX","07/16/2015","47.69291451","-122.28672589"
"SINGLE FAMILY / DUPLEX","07/16/2015","47.69077477","-122.39731387"
"SINGLE FAMILY / DUPLEX","07/15/2015","47.56040926","-122.26520835"
"SINGLE FAMILY / DUPLEX","07/15/2015","47.55052898","-122.26807476"
"COMMERCIAL","07/15/2015","47.60061758","-122.30607978"
"SINGLE FAMILY / DUPLEX","07/15/2015","47.66964572","-122.33185483"
"MULTIFAMILY","07/15/2015","47.61206347","-122.31119157"
"SINGLE FAMILY / DUPLEX","07/15/2015","47.68915735","-122.3895229"
"SINGLE FAMILY / DUPLEX","07/14/2015","47.65691318","-122.34832571"
"SINGLE FAMILY / DUPLEX","11/23/2016","47.54951216","-122.26228852"
"SINGLE FAMILY / DUPLEX","07/14/2015","47.67402102","-122.38133258"
"SINGLE FAMILY / DUPLEX","11/18/2016","47.67508966","-122.39047239"
"SINGLE FAMILY / DUPLEX","07/13/2015","47.714031","-122.30388848"
"SINGLE FAMILY / DUPLEX","07/13/2015","47.71876765","-122.35318361"
"SINGLE FAMILY / DUPLEX","07/13/2015","47.63605426","-122.40082289"
"SINGLE FAMILY / DUPLEX","07/13/2015","47.67401302","-122.38327903"
"SINGLE FAMILY / DUPLEX","07/13/2015","47.65079217","-122.37259131"
"SINGLE FAMILY / DUPLEX","07/13/2015","47.67533674","-122.32665414"
"SINGLE FAMILY / DUPLEX","07/12/2015","47.61747078","-122.29775798"
"MULTIFAMILY","07/11/2015","47.6642102","-122.31777614"
"SINGLE FAMILY / DUPLEX","07/10/2015","47.56526742","-122.3702617"
"SINGLE FAMILY / DUPLEX","07/06/2017","47.55649737","-122.26878941"
"SINGLE FAMILY / DUPLEX","07/09/2015","47.67625851","-122.27658241"
"SINGLE FAMILY / DUPLEX","07/09/2015","47.67275375","-122.29885885"
"SINGLE FAMILY / DUPLEX","07/09/2015","47.65716506","-122.36176139"
"SINGLE FAMILY / DUPLEX","07/08/2015","47.59334005","-122.30798247"
"SINGLE FAMILY / DUPLEX","07/07/2015","47.67183187","-122.39542569"
"SINGLE FAMILY / DUPLEX","07/07/2015","47.69327674","-122.34545332"
"MULTIFAMILY","07/02/2015","47.7324989","-122.34381074"
"SINGLE FAMILY / DUPLEX","07/02/2015","47.54242987","-122.32088116"
"SINGLE FAMILY / DUPLEX","07/02/2015","47.64244975","-122.41124546"
"MULTIFAMILY","09/09/2014","47.57067525","-122.28763511"
"SINGLE FAMILY / DUPLEX","06/29/2015","47.60754252","-122.30408035"
"COMMERCIAL","06/26/2015","47.54228353","-122.28430334"
"MULTIFAMILY","06/25/2015","47.66062138","-122.33106106"
"MULTIFAMILY","06/25/2015","47.5439615","-122.37540766"
"SINGLE FAMILY / DUPLEX","06/25/2015","47.63885306","-122.38721159"
"SINGLE FAMILY / DUPLEX","06/23/2015","47.6455703","-122.40333705"
"SINGLE FAMILY / DUPLEX","06/23/2015","47.57519363","-122.38223741"
"COMMERCIAL","06/22/2015","47.64944562","-122.34123605"
"SINGLE FAMILY / DUPLEX","06/22/2015","47.66456385","-122.36669352"
"SINGLE FAMILY / DUPLEX","06/18/2015","47.56713281","-122.38718656"
"SINGLE FAMILY / DUPLEX","06/18/2015","47.67230538","-122.27197873"
"SINGLE FAMILY / DUPLEX","07/07/2017","47.61198441","-122.3151524"
"SINGLE FAMILY / DUPLEX","06/18/2015","47.6563082","-122.35285229"
"INSTITUTIONAL","06/18/2015","47.72369199","-122.30677006"
"INSTITUTIONAL","06/18/2015","47.72369199","-122.30677006"
"INSTITUTIONAL","06/18/2015","47.72369199","-122.30677006"
"SINGLE FAMILY / DUPLEX","06/17/2015","47.72979825","-122.28633338"
"MULTIFAMILY","06/17/2015","47.60421839","-122.30480649"
"MULTIFAMILY","06/17/2015","47.60413073","-122.30482302"
"SINGLE FAMILY / DUPLEX","06/17/2015","47.54326949","-122.37481812"
"SINGLE FAMILY / DUPLEX","06/15/2015","47.5876109","-122.31249171"
"SINGLE FAMILY / DUPLEX","06/16/2015","47.67437916","-122.37932107"
"SINGLE FAMILY / DUPLEX","06/15/2015","47.67570581","-122.30683832"
"SINGLE FAMILY / DUPLEX","06/15/2015","47.54958237","-122.29242889"
"SINGLE FAMILY / DUPLEX","06/15/2015","47.62845761","-122.36349532"
"SINGLE FAMILY / DUPLEX","06/15/2015","47.58643104","-122.3013459"
"COMMERCIAL","06/15/2015","47.66124841","-122.33843246"
"SINGLE FAMILY / DUPLEX","06/15/2015","47.65209497","-122.27719583"
"COMMERCIAL","08/30/2016","47.67566271","-122.31348006"
"SINGLE FAMILY / DUPLEX","06/13/2015","47.66067613","-122.33416338"
"SINGLE FAMILY / DUPLEX","06/11/2015","47.67105495","-122.32909871"
"SINGLE FAMILY / DUPLEX","08/21/2017","47.6036549","-122.31314742"
"SINGLE FAMILY / DUPLEX","06/10/2015","47.70299935","-122.37460308"
"MULTIFAMILY","06/10/2015","47.58974527","-122.31408677"
"SINGLE FAMILY / DUPLEX","06/10/2015","47.67550477","-122.39279455"
"SINGLE FAMILY / DUPLEX","06/10/2015","47.66932637","-122.26722823"
"MULTIFAMILY","06/10/2015","47.58724662","-122.31518538"
"COMMERCIAL","06/10/2015","47.62454363","-122.33028626"
"SINGLE FAMILY / DUPLEX","12/15/2017","47.69865553","-122.38496843"
"MULTIFAMILY","09/28/2015","47.6391086","-122.32440405"
"SINGLE FAMILY / DUPLEX","06/08/2015","47.54235275","-122.39178934"
"SINGLE FAMILY / DUPLEX","06/05/2015","47.54607073","-122.29814778"
"MULTIFAMILY","09/28/2017","47.61921031","-122.30985869"
"COMMERCIAL","06/05/2015","47.6184506","-122.35476894"
"SINGLE FAMILY / DUPLEX","06/05/2015","47.6911393","-122.37121499"
"SINGLE FAMILY / DUPLEX","06/05/2015","47.67330119","-122.38831115"
"MULTIFAMILY","07/07/2017","47.61866545","-122.30031092"
"SINGLE FAMILY / DUPLEX","04/07/2017","47.68801913","-122.33181575"
"SINGLE FAMILY / DUPLEX","06/05/2015","47.57409721","-122.29390925"
"SINGLE FAMILY / DUPLEX","06/04/2015","47.58287338","-122.40037309"
"SINGLE FAMILY / DUPLEX","06/03/2015","47.63461584","-122.31982964"
"SINGLE FAMILY / DUPLEX","12/15/2017","47.58386188","-122.3131528"
"SINGLE FAMILY / DUPLEX","06/03/2015","47.69344667","-122.33979673"
"SINGLE FAMILY / DUPLEX","06/03/2015","47.67225985","-122.26592078"
"MULTIFAMILY","06/03/2015","47.66457664","-122.36695408"
"SINGLE FAMILY / DUPLEX","06/02/2015","47.67116748","-122.29532416"
"SINGLE FAMILY / DUPLEX","06/02/2015","47.64801882","-122.34557863"
"SINGLE FAMILY / DUPLEX","06/01/2015","47.6395043","-122.40912253"
"SINGLE FAMILY / DUPLEX","09/21/2016","47.68370668","-122.3026698"
"SINGLE FAMILY / DUPLEX","05/30/2015","47.6740228","-122.37530476"
"SINGLE FAMILY / DUPLEX","05/29/2015","47.68824141","-122.28462666"
"MULTIFAMILY","05/28/2015","47.65063279","-122.34631833"
"SINGLE FAMILY / DUPLEX","05/27/2015","47.57540094","-122.41366241"
"MULTIFAMILY","05/26/2015","47.55192191","-122.38203221"
"SINGLE FAMILY / DUPLEX","12/11/2017","47.67866267","-122.38082397"
"SINGLE FAMILY / DUPLEX","05/26/2015","47.69995133","-122.37519074"
"MULTIFAMILY","04/19/2017","47.62471843","-122.31537717"
"COMMERCIAL","05/26/2015","47.53440463","-122.28021119"
"MULTIFAMILY","05/26/2015","47.59489208","-122.29575998"
"COMMERCIAL","05/22/2015","47.63991495","-122.37796913"
"SINGLE FAMILY / DUPLEX","05/22/2015","47.52847518","-122.37207799"
"MULTIFAMILY","05/21/2015","47.60371386","-122.30923126"
"COMMERCIAL","05/20/2015","47.62489222","-122.33063459"
"SINGLE FAMILY / DUPLEX","01/20/2017","47.69292303","-122.29578197"
"MULTIFAMILY","08/28/2016","47.63990562","-122.32665955"
"MULTIFAMILY","05/20/2015","47.67581888","-122.37909232"
"SINGLE FAMILY / DUPLEX","05/12/2017","47.65854858","-122.35521472"
"MULTIFAMILY","05/20/2015","47.70527165","-122.35165574"
"SINGLE FAMILY / DUPLEX","05/20/2015","47.54215195","-122.39175082"
"SINGLE FAMILY / DUPLEX","05/19/2015","47.50555551","-122.26722439"
"COMMERCIAL","05/19/2015","47.62274495","-122.34196728"
"COMMERCIAL","05/19/2015","47.62299238","-122.34195392"
"COMMERCIAL","05/19/2015","47.6223157","-122.34195684"
"SINGLE FAMILY / DUPLEX","05/18/2015","47.59779115","-122.29903835"
"SINGLE FAMILY / DUPLEX","12/18/2017","47.63647459","-122.38818825"
"SINGLE FAMILY / DUPLEX","05/17/2015","47.61587213","-122.30522295"
"SINGLE FAMILY / DUPLEX","05/14/2015","47.67486792","-122.39813981"
"COMMERCIAL","05/13/2015","47.70790998","-122.33440729"
"SINGLE FAMILY / DUPLEX","12/18/2017","47.52183217","-122.35756902"
"INSTITUTIONAL","05/13/2015","47.72369199","-122.30677006"
"MULTIFAMILY","05/13/2015","47.59293855","-122.38362874"
"MULTIFAMILY","05/13/2015","47.59282901","-122.38349897"
"SINGLE FAMILY / DUPLEX","05/13/2015","47.67235363","-122.28281279"
"SINGLE FAMILY / DUPLEX","05/12/2015","47.5575675","-122.27911868"
"COMMERCIAL","05/12/2015","47.60420403","-122.31832613"
"SINGLE FAMILY / DUPLEX","05/11/2015","47.6967879","-122.29716484"
"SINGLE FAMILY / DUPLEX","05/11/2015","47.59579778","-122.29829062"
"SINGLE FAMILY / DUPLEX","05/11/2015","47.67439486","-122.38050912"
"SINGLE FAMILY / DUPLEX","05/11/2015","47.68612093","-122.28611674"
"SINGLE FAMILY / DUPLEX","05/08/2015","47.71606644","-122.29237017"
"SINGLE FAMILY / DUPLEX","05/08/2015","47.69153196","-122.39092063"
"SINGLE FAMILY / DUPLEX","05/07/2015","47.62506893","-122.30382823"
"SINGLE FAMILY / DUPLEX","05/06/2015","47.69188835","-122.37112734"
"SINGLE FAMILY / DUPLEX","04/17/2017","47.68630033","-122.37715287"
"COMMERCIAL","05/04/2015","47.70558206","-122.33487757"
"SINGLE FAMILY / DUPLEX","05/03/2015","47.71143297","-122.28462128"
"MULTIFAMILY","05/01/2015","47.66168854","-122.34329899"
"MULTIFAMILY","05/01/2015","47.53406419","-122.27868151"
"COMMERCIAL","05/01/2015","47.63951965","-122.37593541"
"MULTIFAMILY","05/01/2015","47.61951487","-122.30928706"
"SINGLE FAMILY / DUPLEX","04/30/2015","47.66571794","-122.26653828"
"SINGLE FAMILY / DUPLEX","04/30/2015","47.69281646","-122.33674683"
"SINGLE FAMILY / DUPLEX","04/30/2015","47.67713326","-122.32813331"
"SINGLE FAMILY / DUPLEX","04/29/2015","47.61614327","-122.2938896"
"SINGLE FAMILY / DUPLEX","04/29/2015","47.68328245","-122.39488894"
"SINGLE FAMILY / DUPLEX","04/29/2015","47.58452961","-122.37556184"
"SINGLE FAMILY / DUPLEX","04/29/2015","47.56036315","-122.39682729"
"MULTIFAMILY","04/01/2015","47.60184797","-122.3134337"
"SINGLE FAMILY / DUPLEX","04/25/2015","47.67993575","-122.36971695"
"SINGLE FAMILY / DUPLEX","04/25/2015","47.6997873","-122.36751829"
"SINGLE FAMILY / DUPLEX","04/24/2015","47.66846282","-122.39973445"
"SINGLE FAMILY / DUPLEX","04/24/2015","47.69008394","-122.35757196"
"MULTIFAMILY","04/24/2015","47.66624076","-122.36793566"
"SINGLE FAMILY / DUPLEX","04/23/2015","47.68710408","-122.39960888"
"INDUSTRIAL","04/22/2015","47.53216655","-122.32619488"
"SINGLE FAMILY / DUPLEX","04/22/2015","47.56635442","-122.36357573"
"SINGLE FAMILY / DUPLEX","04/22/2015","47.65305359","-122.3526168"
"SINGLE FAMILY / DUPLEX","09/19/2017","47.61901581","-122.30398601"
"SINGLE FAMILY / DUPLEX","04/21/2015","47.67330374","-122.38911142"
"SINGLE FAMILY / DUPLEX","12/16/2015","47.54223937","-122.39171666"
"SINGLE FAMILY / DUPLEX","04/20/2015","47.62609679","-122.29590591"
"SINGLE FAMILY / DUPLEX","04/20/2015","47.67730122","-122.38724381"
"SINGLE FAMILY / DUPLEX","04/18/2015","47.6821321","-122.38027714"
"SINGLE FAMILY / DUPLEX","04/18/2015","47.54140194","-122.26573768"
"COMMERCIAL","04/18/2015","47.58620761","-122.30193117"
"SINGLE FAMILY / DUPLEX","04/16/2015","47.69502829","-122.2994194"
"COMMERCIAL","04/16/2015","47.69993117","-122.32796938"
"SINGLE FAMILY / DUPLEX","04/16/2015","47.67399844","-122.38152665"
"MULTIFAMILY","04/16/2015","47.62037689","-122.32335502"
"SINGLE FAMILY / DUPLEX","04/16/2015","47.67477046","-122.38576568"
"COMMERCIAL","04/16/2015","47.70090248","-122.32798283"
"MULTIFAMILY","04/16/2015","47.66012622","-122.31955438"
"SINGLE FAMILY / DUPLEX","04/16/2015","47.67015133","-122.28621134"
"SINGLE FAMILY / DUPLEX","04/16/2015","47.64502853","-122.39396073"
"SINGLE FAMILY / DUPLEX","04/16/2015","47.66216904","-122.27051596"
"SINGLE FAMILY / DUPLEX","04/15/2015","47.60607778","-122.28463657"
"SINGLE FAMILY / DUPLEX","04/15/2015","47.6807943","-122.29287298"
"COMMERCIAL","04/15/2015","47.67940268","-122.3664224"
"SINGLE FAMILY / DUPLEX","04/13/2015","47.6823986","-122.38026468"
"SINGLE FAMILY / DUPLEX","04/11/2015","47.63557241","-122.28366937"
"COMMERCIAL","04/10/2015","47.57505827","-122.38716986"
"SINGLE FAMILY / DUPLEX","04/10/2015","47.60280612","-122.28551994"
"SINGLE FAMILY / DUPLEX","04/10/2015","47.60395897","-122.31092466"
"SINGLE FAMILY / DUPLEX","04/10/2015","47.63518535","-122.35235161"
"SINGLE FAMILY / DUPLEX","04/10/2015","47.6362809","-122.28118645"
"SINGLE FAMILY / DUPLEX","04/10/2015","47.6952753","-122.37392461"
"SINGLE FAMILY / DUPLEX","04/09/2015","47.68273861","-122.32821645"
"INDUSTRIAL","04/09/2015","47.54190898","-122.33885698"
"SINGLE FAMILY / DUPLEX","04/09/2015","47.54780353","-122.39859914"
"SINGLE FAMILY / DUPLEX","04/09/2015","47.56040437","-122.27522222"
"SINGLE FAMILY / DUPLEX","04/09/2015","47.6507546","-122.27845636"
"SINGLE FAMILY / DUPLEX","04/08/2015","47.60383555","-122.31394103"
"SINGLE FAMILY / DUPLEX","04/08/2015","47.55885413","-122.28991684"
"SINGLE FAMILY / DUPLEX","04/06/2015","47.68012499","-122.2962224"
"SINGLE FAMILY / DUPLEX","04/06/2015","47.52238341","-122.35679331"
"SINGLE FAMILY / DUPLEX","04/04/2015","47.69984783","-122.39151553"
"MULTIFAMILY","04/04/2015","47.67288856","-122.37830804"
"SINGLE FAMILY / DUPLEX","04/04/2015","47.57799947","-122.41278506"
"SINGLE FAMILY / DUPLEX","07/25/2016","47.68574355","-122.33495477"
"SINGLE FAMILY / DUPLEX","04/04/2015","47.57791667","-122.41307163"
"SINGLE FAMILY / DUPLEX","04/04/2015","47.57784664","-122.41305418"
"SINGLE FAMILY / DUPLEX","04/04/2015","47.67224405","-122.3889336"
"INSTITUTIONAL","04/04/2015","47.67729436","-122.29264476"
"SINGLE FAMILY / DUPLEX","09/28/2017","47.55101718","-122.32328579"
"SINGLE FAMILY / DUPLEX","04/03/2015","47.57285387","-122.39506021"
"COMMERCIAL","04/02/2015","47.61698493","-122.33196571"
"COMMERCIAL","04/02/2015","47.64464664","-122.32610372"
"MULTIFAMILY","04/01/2015","47.5696569","-122.38721188"
"SINGLE FAMILY / DUPLEX","04/01/2015","47.55748967","-122.27912612"
"MULTIFAMILY","03/31/2015","47.61820544","-122.32706729"
"MULTIFAMILY","03/30/2015","47.66839265","-122.31547324"
"SINGLE FAMILY / DUPLEX","03/27/2015","47.53869191","-122.2921731"
"SINGLE FAMILY / DUPLEX","03/27/2015","47.59639626","-122.29931557"
"MULTIFAMILY","03/26/2015","47.58596493","-122.30084743"
"SINGLE FAMILY / DUPLEX","03/26/2015","47.66845426","-122.36439428"
"INSTITUTIONAL","03/26/2015","47.65034994","-122.30908696"
"SINGLE FAMILY / DUPLEX","03/26/2015","47.55354407","-122.30357803"
"SINGLE FAMILY / DUPLEX","03/25/2015","47.64131183","-122.35849244"
"MULTIFAMILY","03/24/2015","47.52631559","-122.32209789"
"MULTIFAMILY","03/24/2015","47.58969835","-122.38792442"
"MULTIFAMILY","03/24/2015","47.66738573","-122.36729791"
"SINGLE FAMILY / DUPLEX","03/23/2015","47.67550541","-122.3863962"
"MULTIFAMILY","03/23/2015","47.58618184","-122.30060683"
"MULTIFAMILY","03/23/2015","47.58619736","-122.30111549"
"SINGLE FAMILY / DUPLEX","03/23/2015","47.67466916","-122.27988737"
"MULTIFAMILY","03/23/2015","47.58605747","-122.30137305"
"SINGLE FAMILY / DUPLEX","03/23/2015","47.52665584","-122.32586016"
"SINGLE FAMILY / DUPLEX","03/21/2015","47.68088151","-122.35098182"
"MULTIFAMILY","03/20/2015","47.66612369","-122.28124515"
"MULTIFAMILY","03/20/2015","47.54484296","-122.37546517"
"COMMERCIAL","03/20/2015","47.6356913","-122.32592687"
"SINGLE FAMILY / DUPLEX","03/20/2015","47.70968575","-122.30766328"
"SINGLE FAMILY / DUPLEX","03/19/2015","47.65001049","-122.33603757"
"MULTIFAMILY","03/19/2015","47.60337227","-122.3124101"
"COMMERCIAL","03/19/2015","47.59600159","-122.31622613"
"MULTIFAMILY","04/24/2015","47.57708668","-122.37211439"
"SINGLE FAMILY / DUPLEX","03/17/2015","47.71349746","-122.29141609"
"SINGLE FAMILY / DUPLEX","03/17/2015","47.52609134","-122.35683109"
"SINGLE FAMILY / DUPLEX","03/17/2015","47.64740741","-122.36193651"
"MULTIFAMILY","03/17/2015","47.60382745","-122.30347884"
"SINGLE FAMILY / DUPLEX","03/17/2015","47.67219653","-122.37955562"
"SINGLE FAMILY / DUPLEX","03/16/2015","47.55789305","-122.39519855"
"SINGLE FAMILY / DUPLEX","03/16/2015","47.67253096","-122.38133085"
"COMMERCIAL","03/16/2015","47.61709778","-122.33753317"
"COMMERCIAL","03/16/2015","47.61720695","-122.33794629"
